config,mode,id,split,category,evidence_count,latency_ms,hit_at_1,rr_at_10,first_full_rank,recall_at_1,coverage_at_1,recall_at_2,coverage_at_2,recall_at_3,coverage_at_3,recall_at_4,coverage_at_4,recall_at_5,coverage_at_5,recall_at_6,coverage_at_6,recall_at_8,coverage_at_8,recall_at_10,coverage_at_10,ndcg_at_4,ndcg_at_10,precision_at_4,evidence_density_at_4,doc_hit_at_1,doc_recall_at_4,doc_precision_at_4,wrong_section_at_4,context_tokens_at_4,required_context_recall_at_4,recall_budget_256,coverage_budget_256,chunks_budget_256,recall_budget_512,coverage_budget_512,chunks_budget_512,recall_budget_768,coverage_budget_768,chunks_budget_768,recall_budget_1024,coverage_budget_1024,chunks_budget_1024,recall_budget_1536,coverage_budget_1536,chunks_budget_1536,recall_budget_2048,coverage_budget_2048,chunks_budget_2048,recall_budget_3072,coverage_budget_3072,chunks_budget_3072
B,hybrid,q017,dev,confusable,1,27.072799974121153,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.02838577291381669,1,1,1.0,2,1422,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q018,dev,formula,1,26.519899955019355,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.080498484338161,1,1,1.0,3,1325,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q019,dev,qualifier,1,26.972100022248924,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.032434277910549675,1,1,1.0,3,1336,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q020,dev,qualifier,1,26.093299966305494,0,0.5,2,0.0,0.5135135135135135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8643890376769585,0.8643890376769585,0.5,0.039319872476089264,1,1,0.75,1,1337,,0.0,0.0,0,0.0,0.5135135135135135,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q021,dev,negation,1,25.85720003116876,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.025741866285305684,1,1,0.5,1,1345,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q022,dev,exact_topic,1,26.589200017042458,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05918889294848374,1,1,0.5,1,1301,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q023,dev,negation,1,27.110900031402707,0,0.125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6180555555555556,0.0,0.6180555555555556,1.0,1.0,1.0,1.0,0.0,0.3989794937711498,0.0,0.0,1,1,0.5,2,1434,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.6180555555555556,5,1.0,1.0,8
B,hybrid,q024,dev,qualifier,1,26.735099963843822,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.040197693574958816,1,1,0.75,2,1371,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q025,dev,mixed_language,1,26.554299984127283,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03389830508474576,1,1,1.0,3,1508,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q026,dev,exact_topic,1,26.70909999869764,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.030889341479972843,1,1,1.0,3,1521,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q027,dev,exact_topic,1,31.51220001745969,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.032290958531611146,1,1,1.0,3,1437,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q028,dev,acronym,1,29.50190007686615,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04726536124240378,1,1,1.0,3,1446,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q029,dev,negation,1,28.60379999037832,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.055197421434327154,1,1,1.0,2,1231,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q030,dev,exact_topic,1,28.57269998639822,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03804737975592247,1,1,1.0,3,1455,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q031,dev,exact_topic,1,26.4543000375852,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.04030844724851034,1,1,1.0,3,1502,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q032,dev,confusable,1,25.93080000951886,0,0.25,4,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6312514506692649,0.6312514506692649,0.5,0.05110732538330494,1,1,0.75,1,1442,,0.0,0.0,0,0.0,0.3333333333333333,1,0.0,0.3333333333333333,2,0.0,0.3333333333333333,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,hybrid,q033,dev,symptom_only,1,26.02859993930906,0,0.3333333333333333,3,0.0,0.34615384615384615,0.0,0.34615384615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6944802254742825,0.6944802254742825,0.5,0.04475043029259897,1,1,0.75,1,1478,,0.0,0.0,0,0.0,0.34615384615384615,1,0.0,0.34615384615384615,2,0.0,0.34615384615384615,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q034,dev,paraphrase,1,27.340299915522337,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.06852589641434263,1,1,0.75,2,1382,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q035,dev,exact_topic,1,28.158500092104077,0,0.5,2,0.0,0.7933884297520661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9491832684312451,0.9491832684312451,0.5,0.04040066777963272,1,1,1.0,2,1645,,0.0,0.0,0,0.0,0.7933884297520661,1,0.0,0.7933884297520661,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7
B,hybrid,q036,dev,exact_topic,1,28.5057999426499,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.040507220852412824,1,1,1.0,3,1529,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q037,dev,multi_host,1,27.25119993556291,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42393045455162814,0.5172141110448555,0.25,0.038914673330953234,1,1,1.0,3,1483,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8
B,hybrid,q038,dev,confusable,1,27.24229998420924,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.04073319755600815,1,1,0.75,2,1515,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q039,dev,acronym,1,28.379499912261963,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.016498316498316498,1,1,1.0,3,1495,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q040,dev,acronym,1,27.06009999383241,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.023890784982935155,1,1,1.0,3,1530,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q041,heldout,no_accent,1,27.565600001253188,0,0.0,,0.0,0.5541666666666667,0.0,0.5541666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9301305684979585,0.9301305684979585,0.5,0.08353637312913331,1,1,0.75,1,1288,,0.0,0.0,0,0.0,0.5541666666666667,1,0.0,0.5541666666666667,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q042,heldout,multi_fact,1,28.006299980916083,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08066220500176119,1,1,0.5,1,1385,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,hybrid,q043,heldout,qualifier,1,27.465600054711103,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.050497866287339974,1,1,1.0,3,1282,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,hybrid,q044,heldout,qualifier,1,29.163199942559004,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12473794549266247,1,1,0.75,2,1384,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,hybrid,q045,heldout,qualifier,1,28.51790003478527,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0782312925170068,1,1,1.0,3,1414,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,hybrid,q046,heldout,mixed_language,1,26.7653000773862,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8054409386009826,0.9082305440986317,0.25,0.0684931506849315,1,1,1.0,3,1280,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,hybrid,q047,heldout,paraphrase,1,25.906500057317317,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.039337474120082816,1,1,1.0,3,1237,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,10
B,hybrid,q048,heldout,exact_topic,1,26.901099947281182,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03272604588394062,1,1,1.0,3,1419,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,hybrid,q049,heldout,multi_fact,1,26.82579995598644,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.038302277432712216,1,1,1.0,2,1315,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q050,heldout,paraphrase,1,27.826400008052588,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197452229299363,0.0,0.7197452229299363,0.0,0.7197452229299363,1.0,1.0,1.0,1.0,0.2557420592606754,0.45301633381439654,0.25,0.03863247863247863,1,1,1.0,3,1311,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,0.7197452229299363,4,0.0,0.7197452229299363,6,1.0,1.0,9
B,hybrid,q051,heldout,negation,1,31.863100011833012,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.051,1,1,1.0,3,1507,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q052,heldout,paraphrase,1,28.089100029319525,0,0.14285714285714285,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1,1,1.0,4,1432,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,5,1.0,1.0,8
B,hybrid,q053,heldout,paraphrase,1,27.302199974656105,0,0.0,,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,0.0,0.5426621160409556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528578687482276,0.8657070920158701,0.25,0.05349932705248991,1,1,1.0,3,1436,,0.0,0.0,0,0.0,0.5426621160409556,1,0.0,0.5426621160409556,2,0.0,0.5426621160409556,2,0.0,0.5426621160409556,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q054,heldout,qualifier,1,26.22880006674677,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6671314981912932,0.6671314981912932,0.5,0.05403348554033485,1,1,1.0,2,1351,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q055,heldout,paraphrase,1,27.640200103633106,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05575411007862759,1,1,0.75,2,1504,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,hybrid,q056,heldout,paraphrase,1,26.610299944877625,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03748326639892905,1,1,1.0,3,1593,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,8
B,hybrid,q057,heldout,paraphrase,1,26.798800099641085,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05241935483870968,1,1,1.0,3,1242,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,hybrid,q058,heldout,multi_source,2,27.106599998660386,0,0.5,2,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6509209298071326,0.6509209298071326,0.5,0.08927335640138408,1,1,0.75,1,1293,,0.0,0.0,0,0.0,0.0,1,0.5,0.5,2,0.5,0.5,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q001,dev,exact_topic,1,18.156500067561865,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10454065469904963,1,1,0.75,2,1251,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q002,dev,symptom_only,1,17.797900014556944,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04337431693989071,1,1,0.5,1,1331,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,semantic,q003,dev,qualifier,1,17.74090004619211,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12719455392332496,1,1,0.75,2,1166,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,10
B,semantic,q004,dev,exact_topic,1,18.454400007613003,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0453601108033241,1,1,0.5,1,1356,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q005,dev,mixed_language,1,18.847799976356328,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.1096433289299868,1,1,1.0,3,1093,,0.0,0.0,0,1.0,1.0,2,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,6,1.0,1.0,10
B,semantic,q006,dev,qualifier,1,17.49019999988377,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10891870560378848,1,1,0.5,1,1170,1.0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,5,1.0,1.0,6,1.0,1.0,9
B,semantic,q007,dev,mixed_language,1,17.143300035968423,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04742268041237113,1,1,0.5,1,1339,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q008,dev,qualifier,1,17.419900046661496,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08877721943048576,1,1,0.75,2,1346,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,8
B,semantic,q009,dev,exact_topic,1,18.469000002369285,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.05819924683327628,1,1,1.0,3,1401,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,semantic,q010,dev,mixed_language,1,18.141099950298667,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05616065350578625,1,1,0.5,1,1452,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q011,dev,exact_topic,1,15.160599956288934,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.07496513249651325,1,1,1.0,2,1346,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,10
B,semantic,q012,dev,paraphrase,1,14.887999976053834,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.04280821917808219,1,1,0.75,2,1380,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,8
B,semantic,q013,dev,no_accent,1,15.532099991105497,0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1397,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,5,0.0,0.0,8
B,semantic,q014,dev,exact_topic,1,14.724500011652708,0,0.5,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,0.25,0.06130790190735695,1,1,1.0,3,1240,,0.0,0.0,0,0.0,0.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q015,dev,paraphrase,1,14.701000065542758,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05131713992473486,1,1,1.0,3,1188,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,5,1.0,1.0,7,1.0,1.0,10
B,semantic,q016,dev,confusable,1,14.82929999474436,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8179947075158921,0.8179947075158921,0.25,0.07741211667913239,1,1,0.75,2,1249,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q017,dev,confusable,1,16.148800030350685,0,0.5,2,0.0,0.5301204819277109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8700467545793457,0.8700467545793457,0.5,0.02838577291381669,1,1,1.0,2,1422,,0.0,0.0,0,0.0,0.5301204819277109,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,5,1.0,1.0,9
B,semantic,q018,dev,formula,1,20.249600056558847,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07916528651871481,1,1,1.0,3,1337,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q019,dev,qualifier,1,16.147600021213293,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.032623626373626376,1,1,1.0,3,1307,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q020,dev,qualifier,1,16.563699929974973,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.039319872476089264,1,1,0.75,1,1337,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q021,dev,negation,1,16.576600028201938,0,0.3333333333333333,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.025741866285305684,1,1,0.5,1,1345,,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
B,semantic,q022,dev,exact_topic,1,16.37019996996969,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05899490167516387,1,1,0.5,1,1310,,0.0,0.0,0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,3,1.0,1.0,4,1.0,1.0,6,1.0,1.0,9
